gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2706068684	623	75.28	1	622	1	621	0.0e+00	1110	KO:K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	EC:6.1.1.3	Yes
2706068685	154	78.87	3	144	2	143	6.3e-82	271	KO:K14656	FAD synthetase		Yes
2706068688	237	78.39	1	236	1	236	0.0e+00	445	KO:K09733	uncharacterized protein		Yes
2706068691	427	57.69	5	414	7	421	0.0e+00	580	KO:K01810	glucose-6-phosphate isomerase [EC:5.3.1.9]	EC:5.3.1.9	Yes
2706068692	362	79.26	37	359	70	391	0.0e+00	637	KO:K11780	FO synthase subunit 1 [EC:2.5.1.77]	EC:2.5.1.77	Yes
2706068693	305	77.96	1	304	1	304	0.0e+00	559	KO:K17828	dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	EC:1.3.1.14	Yes
2706068694	130	77.42	4	127	2	125	4.2e-70	235	KO:K03537	ribonuclease P/MRP protein subunit POP5 [EC:3.1.26.5]	EC:3.1.26.5	Yes
2706068695	183	72.83	1	182	1	184	1.0e-100	328	KO:K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	EC:6.3.5.2	Yes
2706068699	145	70.34	1	144	1	144	2.9e-67	229	KO:K00195	acetyl-CoA decarbonylase/synthase complex subunit epsilon		Yes
2706068700	765	73.19	8	765	24	782	0.0e+00	1370	KO:K00192	acetyl-CoA decarbonylase/synthase complex subunit alpha [EC:1.2.7.4]	EC:1.2.7.4	Yes
2706068701	337	73.51	2	337	4	339	0.0e+00	635	KO:K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	EC:1.97.1.4	Yes
2706068703	205	53.65	6	194	1	192	4.2e-71	246	KO:K19712	adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.7.62]	EC:2.7.7.62	Yes
2706068704	443	73.98	1	442	46	485	0.0e+00	803	KO:K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	EC:2.6.1.62	Yes
2706068705	141	46.43	27	138	23	133	4.5e-28	117	KO:K09152	uncharacterized protein		Yes
2706068706	306	75.82	1	306	13	317	0.0e+00	557	KO:K00611	ornithine carbamoyltransferase [EC:2.1.3.3]	EC:2.1.3.3	Yes
2706068708	252	64.91	1	252	1	265	4.1e-127	410	KO:K07051	uncharacterized protein		Yes
2706068709	282	71.79	1	280	1	280	0.0e+00	469	KO:K03074	preprotein translocase subunit SecF		Yes
2706068710	388	75.58	1	387	1	389	0.0e+00	675	KO:K03072	preprotein translocase subunit SecD		Yes
2706068711	456	76.26	1	453	1	454	0.0e+00	824	KO:K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	EC:2.4.2.14	Yes
2706068712	452	64.4	1	441	1	441	0.0e+00	670	KO:K04800	replication factor C large subunit		Yes
2706068713	442	69.89	6	440	12	452	0.0e+00	695	KO:K06935	uncharacterized protein		Yes
2706068714	153	74	4	153	5	154	6.7e-83	274	KO:K07581	RNA-binding protein		Yes
2706068715	346	76.01	26	344	66	386	0.0e+00	544	KO:K03110	fused signal recognition particle receptor		Yes
2706068716	425	69.14	6	423	19	432	0.0e+00	684	KO:K02472	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]	EC:1.1.1.336	Yes
2706068720	370	74.11	1	367	1	367	0.0e+00	655	KO:K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	EC:2.3.1.47	Yes
2706068721	318	73.75	5	318	12	331	0.0e+00	567	KO:K15449	tRNA wybutosine-synthesizing protein 1 [EC:4.1.3.44]	EC:4.1.3.44	Yes
2706068723	392	63.21	1	390	1	403	0.0e+00	606	KO:K07129	uncharacterized protein		Yes
2706068724	395	63.81	1	394	1	408	0.0e+00	582	KO:K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]	EC:4.1.1.36	Yes
2706068724	395	63.81	1	394	1	408	0.0e+00	582	KO:K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]	EC:6.3.2.5	Yes
2706068725	357	59.15	3	355	4	358	0.0e+00	525	KO:K06936	uncharacterized protein		Yes
2706068726	216	68.98	1	216	1	214	2.7e-105	344	KO:K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	EC:4.1.1.23	Yes
2706068728	239	58.89	1	239	1	253	4.1e-103	340	KO:K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	EC:4.2.1.75	Yes
2706068729	176	76.97	1	165	1	165	2.9e-98	320	KO:K07095	uncharacterized protein		Yes
2706068730	301	60.26	1	297	1	300	2.4e-129	421	KO:K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	EC:2.5.1.61	Yes
2706068731	92	76.4	1	89	1	89	3.5e-44	158	KO:K03622	archaea-specific DNA-binding protein		Yes
2706068732	204	61.78	4	194	5	195	1.5e-90	301	KO:K03136	transcription initiation factor TFIIE subunit alpha		Yes
2706068733	376	55.33	1	365	1	403	0.0e+00	464	KO:K06913	uncharacterized protein		Yes
2706068738	418	71.12	5	415	6	417	0.0e+00	714	KO:K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	EC:3.5.1.18	Yes
2706068739	899	66.63	3	888	1	885	0.0e+00	1410	KO:K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	EC:6.1.1.7	Yes
2706068739	899	71.85	1	893	1	905	0.0e+00	1560	KO:K07050	misacylated tRNA(Ala) deacylase [EC:3.1.1.-]	EC:3.1.1.-	Yes
2706068740	599	78.06	3	599	7	602	0.0e+00	1100	KO:K03243	translation initiation factor 5B		Yes
2706068741	518	79.92	1	513	1	513	0.0e+00	955	KO:K01649	2-isopropylmalate synthase [EC:2.3.3.13]	EC:2.3.3.13	Yes
2706068742	1037	74.53	1	1035	1	1056	0.0e+00	1940	KO:K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	EC:6.1.1.5	Yes
2706068743	303	70.47	3	299	12	308	0.0e+00	506	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	Yes
2706068744	372	78.71	1	371	1	371	0.0e+00	698	KO:K07392	AAA family ATPase		Yes
2706068746	117	65.31	10	107	9	106	1.3e-45	165	KO:K09005	uncharacterized protein		Yes
2706068749	374	65.42	1	373	1	372	0.0e+00	607	KO:K00555	tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]	EC:2.1.1.215	Yes
2706068749	374	65.42	1	373	1	372	0.0e+00	607	KO:K00555	tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]	EC:2.1.1.216	Yes
2706068750	750	57.98	5	738	4	762	0.0e+00	982	KO:K03726	helicase [EC:3.6.4.-]	EC:3.6.4.-	Yes
2706068752	113	69.91	1	113	1	113	8.0e-54	188	KO:K09153	uncharacterized protein		Yes
2706068758	351	66.85	2	344	3	363	0.0e+00	566	KO:K07011	uncharacterized protein		Yes
2706068759	317	83.28	1	317	1	317	0.0e+00	621	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	Yes
2706068760	331	80.06	1	331	1	331	0.0e+00	648	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
2706068766	335	76.58	1	333	47	379	0.0e+00	597	KO:K07003	uncharacterized protein		Yes
2706068769	137	69.85	1	136	10	145	2.5e-67	228	KO:K09738	uncharacterized protein		Yes
2706068778	358	64.55	5	351	14	360	0.0e+00	552	KO:K01042	L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]	EC:2.9.1.1	Yes
2706068779	484	73.24	1	482	8	489	0.0e+00	824	KO:K01755	argininosuccinate lyase [EC:4.3.2.1]	EC:4.3.2.1	Yes
2706068780	473	67.53	9	473	4	468	0.0e+00	773	KO:K07463	archaea-specific RecJ-like exonuclease		Yes
2706068783	221	65.18	1	221	11	234	3.1e-106	347	KO:K07579	putative methylase		Yes
2706068784	305	71.19	13	304	1	295	0.0e+00	510	KO:K07179	RIO kinase 2 [EC:2.7.11.1]	EC:2.7.11.1	Yes
2706068787	284	73.24	1	284	1	284	0.0e+00	523	KO:K06990	uncharacterized protein		Yes
2706068788	325	78.09	1	323	1	322	0.0e+00	584	KO:K01698	porphobilinogen synthase [EC:4.2.1.24]	EC:4.2.1.24	Yes
2706068789	230	72.69	3	229	2	228	1.3e-116	378	KO:K01609	indole-3-glycerol phosphate synthase [EC:4.1.1.48]	EC:4.1.1.48	Yes
2706068790	327	64.92	1	324	2	326	0.0e+00	496	KO:K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	EC:2.4.2.18	Yes
2706068791	256	56.08	1	254	1	254	4.2e-100	333	KO:K07134	uncharacterized protein		Yes
2706068792	326	59.63	1	326	1	324	0.0e+00	455	KO:K02189	cobalt-precorrin 5A hydrolase [EC:3.7.1.12]	EC:3.7.1.12	Yes
2706068794	344	65.2	3	341	4	343	0.0e+00	529	KO:K15429	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	EC:2.1.1.228	Yes
2706068795	403	67.57	1	394	1	404	0.0e+00	607	KO:K14564	nucleolar protein 56		Yes
2706068796	226	79.11	1	225	4	228	0.0e+00	424	KO:K04795	fibrillarin-like pre-rRNA processing protein		Yes
2706068798	434	64.64	3	426	5	448	0.0e+00	670	KO:K06176	tRNA pseudouridine13 synthase [EC:5.4.99.27]	EC:5.4.99.27	Yes
2706068799	415	69.9	1	412	1	412	0.0e+00	695	KO:K00927	phosphoglycerate kinase [EC:2.7.2.3]	EC:2.7.2.3	Yes
2706068804	182	77.71	1	175	1	175	1.2e-100	327	KO:K02858	3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]	EC:4.1.99.12	Yes
2706068806	156	86.54	1	156	1	156	2.1e-98	318	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	Yes
2706068808	392	41.33	1	392	1	411	1.3e-104	358	KO:K09718	uncharacterized protein		Yes
2706068809	217	75.8	1	217	1	219	9.8e-119	382	KO:K06862	energy-converting hydrogenase B subunit Q		Yes
2706068810	208	58.05	3	207	2	204	3.3e-91	303	KO:K03399	cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]	EC:2.1.1.289	Yes
2706068812	339	74.47	6	338	5	337	0.0e+00	622	KO:K00809	deoxyhypusine synthase [EC:2.5.1.46]	EC:2.5.1.46	Yes
2706068814	301	73.67	1	299	5	304	0.0e+00	530	KO:K07744	transcriptional regulator		Yes
2706068815	425	80.94	1	425	1	425	0.0e+00	836	KO:K03147	phosphomethylpyrimidine synthase [EC:4.1.99.17]	EC:4.1.99.17	Yes
2706068816	322	71.91	1	322	1	324	0.0e+00	543	KO:K04799	flap endonuclease-1 [EC:3.-.-.-]	EC:3.-	Yes
2706068824	464	70.24	1	464	5	471	0.0e+00	818	KO:K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	EC:6.1.1.15	Yes
2706068825	290	63.92	1	290	1	291	0.0e+00	446	KO:K09116	uncharacterized protein		Yes
2706068826	296	79.66	2	296	11	305	0.0e+00	566	KO:K00930	acetylglutamate kinase [EC:2.7.2.8]	EC:2.7.2.8	Yes
2706068842	216	77.31	1	216	1	216	3.2e-125	401	KO:K00616	transaldolase [EC:2.2.1.2]	EC:2.2.1.2	Yes
2706068843	550	78.53	6	550	9	552	0.0e+00	1040	KO:K07739	elongator complex protein 3 [EC:2.3.1.48]	EC:2.3.1.48	Yes
2706068844	81	82.5	1	80	1	80	4.5e-45	160	KO:K04653	hydrogenase expression/formation protein HypC		Yes
2706068846	199	80.2	3	199	2	198	1.9e-114	368	KO:K09126	uncharacterized protein		Yes
2706068848	429	72.83	1	427	4	430	0.0e+00	759	KO:K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	EC:5.4.3.8	Yes
2706068851	210	67.79	2	209	4	211	3.9e-102	334	KO:K01079	phosphoserine phosphatase [EC:3.1.3.3]	EC:3.1.3.3	Yes
2706068854	221	66.67	1	220	1	222	8.3e-108	352	KO:K14653	2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5'-monophosphate deformylase [EC:3.5.1.102]	EC:3.5.1.102	Yes
2706068856	57	76.79	1	56	1	56	2.2e-23	95.5	KO:K03055	DNA-directed RNA polymerase subunit K [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706068857	71	76.06	1	71	1	71	9.1e-39	141	KO:K03058	DNA-directed RNA polymerase subunit N [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706068858	134	82.84	1	134	1	134	7.1e-80	263	KO:K02996	small subunit ribosomal protein S9		Yes
2706068859	137	74.45	1	137	1	137	8.5e-73	243	KO:K02871	large subunit ribosomal protein L13		Yes
2706068860	120	70	1	120	1	120	6.5e-58	200	KO:K02883	large subunit ribosomal protein L18e		Yes
2706068861	191	75.94	1	187	1	187	1.9e-101	330	KO:K03047	DNA-directed RNA polymerase subunit D [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706068862	128	82.64	8	128	8	128	8.5e-76	251	KO:K02948	small subunit ribosomal protein S11		Yes
2706068863	178	79.66	1	177	1	177	3.6e-102	331	KO:K02986	small subunit ribosomal protein S4		Yes
2706068864	151	74.5	1	149	20	168	1.1e-82	273	KO:K02952	small subunit ribosomal protein S13		Yes
2706068866	538	65.19	1	537	1	540	0.0e+00	870	KO:K09720	uncharacterized protein		Yes
2706068872	224	79.13	1	222	1	230	7.2e-128	409	KO:K09006	uncharacterized protein		Yes
2706068873	184	64.29	3	184	4	185	7.4e-88	291	KO:K01628	L-fuculose-phosphate aldolase [EC:4.1.2.17]	EC:4.1.2.17	Yes
2706068874	92	85.87	1	92	1	92	3.9e-52	181	KO:K09721	uncharacterized protein		Yes
2706068875	123	76.61	1	123	1	124	7.1e-68	228	KO:K02991	small subunit ribosomal protein S6e		Yes
2706068876	420	68.99	5	420	2	417	0.0e+00	683	KO:K09482	glutamyl-tRNA(Gln) amidotransferase subunit D [EC:6.3.5.7]	EC:6.3.5.7	Yes
2706068881	505	70.75	1	505	1	504	0.0e+00	821	KO:K18931	AMP phosphorylase [EC:2.4.2.57]	EC:2.4.2.57	Yes
2706068882	405	71.22	1	405	2	417	0.0e+00	671	KO:K09123	uncharacterized protein		Yes
2706068883	218	64.52	1	217	1	217	8.6e-105	343	KO:K03785	3-dehydroquinate dehydratase I [EC:4.2.1.10]	EC:4.2.1.10	Yes
2706068885	557	62.63	1	555	1	569	0.0e+00	825	KO:K07557	archaeosine synthase [EC:2.6.1.97]	EC:2.6.1.97	Yes
2706068886	505	68.18	1	505	1	505	0.0e+00	796	KO:K01077	alkaline phosphatase [EC:3.1.3.1]	EC:3.1.3.1	Yes
2706068887	134	78.36	1	134	1	134	3.8e-76	253	KO:K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	EC:2.7.4.6	Yes
2706068888	158	81.41	1	156	1	156	1.1e-89	294	KO:K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	EC:5.4.99.18	Yes
2706068889	322	80.43	1	322	1	322	0.0e+00	603	KO:K04483	DNA repair protein RadA		Yes
2706068890	187	67.2	1	182	1	186	1.3e-87	291	KO:K02191	cobalt-precorrin-6B (C15)-methyltransferase [EC:2.1.1.196]	EC:2.1.1.196	Yes
2706068891	407	80.45	4	407	3	406	0.0e+00	746	KO:K00021	hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]	EC:1.1.1.34	Yes
2706068892	734	61.51	1	730	1	808	0.0e+00	1070	KO:K10896	fanconi anemia group M protein		Yes
2706068895	145	71.23	1	145	1	146	1.6e-78	261	KO:K09730	uncharacterized protein		Yes
2706068898	242	77.27	1	242	1	242	0.0e+00	458	KO:K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	EC:6.3.2.6	Yes
2706068899	85	77.11	1	83	1	83	3.9e-44	157	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2706068900	575	70.4	1	571	1	571	0.0e+00	940	KO:K09010	uncharacterized protein		Yes
2706068901	293	69.86	1	292	1	292	0.0e+00	522	KO:K07123	uncharacterized protein		Yes
2706068902	780	61.9	4	776	3	799	0.0e+00	1170	KO:K04656	hydrogenase maturation protein HypF		Yes
2706068904	166	65.54	1	166	1	176	3.6e-77	259	KO:K07565	60S ribosome subunit biogenesis protein NIP7		Yes
2706068906	651	73.71	1	650	1	658	0.0e+00	1170	KO:K18779	7-cyano-7-deazaguanine tRNA-ribosyltransferase [EC:2.4.2.48]	EC:2.4.2.48	Yes
2706068907	342	63.88	1	335	2	336	0.0e+00	507	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2706068908	306	71.57	4	302	3	301	0.0e+00	503	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2706068909	237	71.79	2	235	5	238	5.6e-122	393	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2706068910	253	71.54	1	253	1	253	0.0e+00	430	KO:K01995	branched-chain amino acid transport system ATP-binding protein		Yes
2706068911	421	53.41	1	421	1	424	0.0e+00	533	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2706068913	382	71.69	1	381	1	385	0.0e+00	657	KO:K13812	bifunctional enzyme Fae/Hps [EC:4.2.1.147 4.1.2.43]	EC:4.1.2.43	Yes
2706068913	382	71.69	1	381	1	385	0.0e+00	657	KO:K13812	bifunctional enzyme Fae/Hps [EC:4.2.1.147 4.1.2.43]	EC:4.2.1.147	Yes
2706068917	225	78.67	1	225	1	225	3.3e-129	413	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2706068918	367	68.94	1	367	1	367	0.0e+00	590	KO:K02004	putative ABC transport system permease protein		Yes
2706068919	405	61.54	1	401	1	402	0.0e+00	591	KO:K09121	uncharacterized protein		Yes
2706068921	449	82.59	1	448	1	448	0.0e+00	905	KO:K01915	glutamine synthetase [EC:6.3.1.2]	EC:6.3.1.2	Yes
2706068927	228	77.27	6	225	6	225	5.7e-120	387	KO:K14654	2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase [EC:1.1.1.302]	EC:1.1.1.302	Yes
2706068928	271	72.2	1	241	1	240	0.0e+00	435	KO:K02013	iron complex transport system ATP-binding protein [EC:3.6.3.34]	EC:3.6.3.34	Yes
2706068929	342	74.12	4	342	2	340	0.0e+00	589	KO:K02015	iron complex transport system permease protein		Yes
2706068930	382	67.27	1	382	1	381	0.0e+00	609	KO:K02016	iron complex transport system substrate-binding protein		Yes
2706068932	131	85.94	3	130	4	131	1.8e-76	253	KO:K03263	translation initiation factor 5A		Yes
2706068934	451	64.77	1	439	8	447	0.0e+00	713	KO:K07558	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72]	EC:2.7.7.72	Yes
2706068937	413	71.67	1	413	1	413	0.0e+00	713	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.3.1.157	Yes
2706068937	413	71.67	1	413	1	413	0.0e+00	713	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.7.7.23	Yes
2706068938	249	52.73	1	246	1	256	1.5e-97	325	KO:K10837	O-phosphoseryl-tRNA(Sec) kinase [EC:2.7.1.164]	EC:2.7.1.164	Yes
2706068939	197	67.88	3	194	8	200	7.8e-101	329	KO:K06874	zinc finger protein		Yes
2706068940	260	79.07	1	258	1	258	0.0e+00	464	KO:K03432	proteasome alpha subunit [EC:3.4.25.1]	EC:3.4.25.1	Yes
2706068941	233	74.14	1	232	1	232	0.0e+00	420	KO:K14574	ribosome maturation protein SDO1		Yes
2706068942	96	85.26	1	95	1	95	4.3e-59	200	KO:K02921	large subunit ribosomal protein L37Ae		Yes
2706068943	46	65.22	1	46	1	46	8.1e-19	81.4	KO:K03059	DNA-directed RNA polymerase subunit P [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706068944	169	61.82	3	167	2	165	1.2e-67	233	KO:K14561	U3 small nucleolar ribonucleoprotein protein IMP4		Yes
2706068945	83	63.64	5	81	20	96	8.0e-31	119	KO:K09741	KEOPS complex subunit Pcc1		Yes
2706068946	116	70.91	1	110	1	110	3.9e-50	178	KO:K04798	prefoldin beta subunit		Yes
2706068947	550	81.1	1	545	1	535	0.0e+00	1040	KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	Yes
2706068948	310	80.65	1	310	1	310	0.0e+00	587	KO:K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	EC:6.3.5.2	Yes
2706068951	297	80.66	1	273	3	276	0.0e+00	510	KO:K07442	tRNA (adenine57-N1/adenine58-N1)-methyltransferase [EC:2.1.1.219 2.1.1.220]	EC:2.1.1.219	Yes
2706068951	297	80.66	1	273	3	276	0.0e+00	510	KO:K07442	tRNA (adenine57-N1/adenine58-N1)-methyltransferase [EC:2.1.1.219 2.1.1.220]	EC:2.1.1.220	Yes
2706068952	250	60.75	6	247	39	303	8.7e-105	346	KO:K03470	ribonuclease HII [EC:3.1.26.4]	EC:3.1.26.4	Yes
2706068955	607	70.17	1	607	1	633	0.0e+00	1030	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	Yes
2706068956	277	67.03	1	276	1	276	0.0e+00	450	KO:K01151	deoxyribonuclease IV [EC:3.1.21.2]	EC:3.1.21.2	Yes
2706068957	237	60.76	1	235	1	236	2.2e-111	363	KO:K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	EC:1.97.1.4	Yes
2706068958	258	56.39	1	256	1	266	4.5e-108	356	KO:K06897	7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase [EC:2.5.1.105]	EC:2.5.1.105	Yes
2706068962	445	74.04	1	443	1	443	0.0e+00	791	KO:K01945	phosphoribosylamine--glycine ligase [EC:6.3.4.13]	EC:6.3.4.13	Yes
2706068964	123	71.2	1	123	11	135	2.7e-60	207	KO:K04651	hydrogenase nickel incorporation protein HypA/HybF		Yes
2706068967	447	73.83	1	447	1	447	0.0e+00	792	KO:K07388	hydrogenase expression/formation protein		Yes
2706068968	222	63.35	27	202	37	227	2.0e-78	269	KO:K06950	uncharacterized protein		Yes
2706068970	347	57.1	13	347	42	384	6.8e-129	424	KO:K07333	archaeal flagellar protein FlaJ		Yes
2706068971	721	60.82	1	721	1	729	0.0e+00	985	KO:K07332	archaeal flagellar protein FlaI		Yes
2706068972	325	89.75	4	325	15	336	0.0e+00	667	KO:K03124	transcription initiation factor TFIIB		Yes
2706068973	91	53.33	1	87	1	89	7.2e-24	100	KO:K07569	RNA-binding protein		Yes
2706068974	208	52.91	1	206	2	207	7.6e-85	285	KO:K02304	precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]	EC:1.3.1.76	Yes
2706068974	208	52.91	1	206	2	207	7.6e-85	285	KO:K02304	precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]	EC:4.99.1.4	Yes
2706068975	324	73.46	1	324	1	323	0.0e+00	585	KO:K07123	uncharacterized protein		Yes
2706068976	374	77.72	1	368	1	368	0.0e+00	702	KO:K14123	energy-converting hydrogenase B subunit N		Yes
2706068977	116	81.03	1	116	1	116	1.0e-64	218	KO:K04794	peptidyl-tRNA hydrolase, PTH2 family [EC:3.1.1.29]	EC:3.1.1.29	Yes
2706068978	220	65.57	1	212	1	212	2.8e-104	341	KO:K07457	endonuclease III related protein		Yes
2706068980	260	71.54	1	260	1	255	0.0e+00	437	KO:K07159	uncharacterized protein		Yes
2706068982	115	48.87	5	114	8	140	1.6e-30	122	KO:K07143	UPF0148 protein		Yes
2706068986	330	62.82	1	310	1	312	0.0e+00	483	KO:K00784	ribonuclease Z [EC:3.1.26.11]	EC:3.1.26.11	Yes
2706068988	471	83.51	1	467	1	467	0.0e+00	930	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2706068988	471	83.51	1	467	1	467	0.0e+00	930	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2706068990	216	76.17	3	216	1	214	3.0e-122	392	KO:K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	EC:2.1.1.77	Yes
2706068993	485	68.42	6	478	3	477	0.0e+00	814	KO:K06937	7,8-dihydro-6-hydroxymethylpterin dimethyltransferase [EC:2.1.1.-]	EC:2.1.1.-	Yes
2706068994	774	66.75	4	772	2	807	0.0e+00	1260	KO:K02319	DNA polymerase I [EC:2.7.7.7]	EC:2.7.7.7	Yes
2706068995	142	35.51	1	138	1	134	3.5e-20	93.8	KO:K08978	bacterial/archaeal transporter family protein		Yes
2706068997	180	58.89	1	180	6	171	5.5e-67	232	KO:K18532	adenylate kinase [EC:2.7.4.3]	EC:2.7.4.3	Yes
2706068998	332	83.33	1	330	11	340	0.0e+00	642	KO:K00052	3-isopropylmalate dehydrogenase [EC:1.1.1.85]	EC:1.1.1.85	Yes
2706069000	233	77.13	11	233	1	221	1.1e-125	404	KO:K02007	cobalt/nickel transport system permease protein		Yes
2706069001	99	80.61	1	98	1	98	7.6e-57	195	KO:K02009	cobalt/nickel transport protein		Yes
2706069002	262	66.02	4	259	3	257	6.6e-114	373	KO:K02008	cobalt/nickel transport system permease protein		Yes
2706069003	192	66.67	1	189	1	189	3.1e-96	316	KO:K15450	tRNA wybutosine-synthesizing protein 3 [EC:2.1.1.282]	EC:2.1.1.282	Yes
2706069004	70	71.01	2	70	3	71	1.4e-29	115	KO:K04085	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]	EC:2.8.1.-	Yes
2706069005	114	83.33	1	114	1	114	3.6e-66	222	KO:K07235	tRNA 2-thiouridine synthesizing protein D [EC:2.8.1.-]	EC:2.8.1.-	Yes
2706069006	354	66.95	1	354	27	379	0.0e+00	596	KO:K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	EC:2.1.1.191	Yes
2706069007	550	75	3	550	39	585	0.0e+00	976	KO:K00400	methyl coenzyme M reductase system, component A2		Yes
2706069008	246	53.94	2	246	3	256	2.9e-96	321	KO:K01741	DNA-(apurinic or apyrimidinic site) lyase [EC:4.2.99.18]	EC:4.2.99.18	Yes
2706069011	349	87.39	1	349	17	365	0.0e+00	719	KO:K03166	DNA topoisomerase VI subunit A [EC:5.99.1.3]	EC:5.99.1.3	Yes
2706069015	236	68.78	1	221	1	221	4.1e-104	343	KO:K02039	phosphate transport system protein		Yes
2706069016	253	82.87	3	253	2	252	0.0e+00	499	KO:K02036	phosphate transport system ATP-binding protein [EC:3.6.3.27]	EC:3.6.3.27	Yes
2706069017	758	77.36	1	756	1	763	0.0e+00	1370	KO:K01007	pyruvate, water dikinase [EC:2.7.9.2]	EC:2.7.9.2	Yes
2706069018	110	71.15	7	110	6	109	2.2e-52	183	KO:K09728	uncharacterized protein		Yes
2706069019	113	87.61	1	113	1	113	2.7e-70	234	KO:K09731	uncharacterized protein		Yes
