gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2706071159	207	60.68	1	206	2	207	2.3e-96	318	KO:K02304	precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]	EC:1.3.1.76	Yes
2706071159	207	60.68	1	206	2	207	2.3e-96	318	KO:K02304	precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]	EC:4.99.1.4	Yes
2706071160	213	72.6	4	211	5	212	2.4e-104	341	KO:K05595	multiple antibiotic resistance protein		Yes
2706071161	312	71.96	13	308	1	296	0.0e+00	504	KO:K03639	cyclic pyranopterin phosphate synthase [EC:4.1.99.18]	EC:4.1.99.18	Yes
2706071162	424	89.15	1	424	1	424	0.0e+00	890	KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	Yes
2706071162	424	89.15	1	424	1	424	0.0e+00	890	KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	Yes
2706071165	415	87.95	1	415	11	425	0.0e+00	863	KO:K01251	adenosylhomocysteinase [EC:3.3.1.1]	EC:3.3.1.1	Yes
2706071169	135	79.26	1	135	1	135	2.7e-76	253	KO:K07722	CopG family transcriptional regulator, nickel-responsive regulator		Yes
2706071170	117	70.94	1	117	1	117	3.5e-58	201	KO:K02936	large subunit ribosomal protein L7Ae		Yes
2706071171	76	91.78	4	76	3	75	1.5e-43	155	KO:K02979	small subunit ribosomal protein S28e		Yes
2706071172	63	75	2	61	3	62	2.3e-32	122	KO:K02896	large subunit ribosomal protein L24e		Yes
2706071173	71	74.65	1	71	1	71	1.1e-34	129	KO:K04796	small nuclear ribonucleoprotein		Yes
2706071174	62	85.48	1	62	1	62	3.0e-37	135	KO:K02922	large subunit ribosomal protein L37e		Yes
2706071175	112	77.68	1	112	1	112	6.6e-61	207	KO:K04751	nitrogen regulatory protein P-II 1		Yes
2706071176	406	84.96	5	403	15	413	0.0e+00	800	KO:K03320	ammonium transporter, Amt family		Yes
2706071177	623	73.68	5	623	7	652	0.0e+00	1090	KO:K06865	ATPase		Yes
2706071178	324	68.96	1	320	1	333	0.0e+00	529	KO:K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	EC:2.1.1.14	Yes
2706071180	205	70.73	1	205	20	223	2.5e-103	337	KO:K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	EC:2.4.2.10	Yes
2706071181	261	82.63	1	259	1	259	0.0e+00	494	KO:K03609	septum site-determining protein MinD		Yes
2706071182	396	56.04	1	378	17	430	0.0e+00	521	KO:K03151	thiamine biosynthesis protein ThiI		Yes
2706071187	294	68.71	1	294	17	310	0.0e+00	495	KO:K05966	triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]	EC:2.4.2.52	Yes
2706071188	350	74.58	1	350	1	354	0.0e+00	611	KO:K09156	uncharacterized protein		Yes
2706071189	124	90.16	1	122	1	122	1.1e-74	247	KO:K03413	two-component system, chemotaxis family, response regulator CheY		Yes
2706071190	240	65.15	1	240	1	238	3.9e-104	343	KO:K03410	chemotaxis protein CheC		Yes
2706071191	201	70.65	1	201	1	201	5.3e-102	333	KO:K03410	chemotaxis protein CheC		Yes
2706071192	176	73.56	1	174	1	174	8.3e-97	316	KO:K07254	tRNA (cytidine56-2'-O)-methyltransferase [EC:2.1.1.206]	EC:2.1.1.206	Yes
2706071194	153	68.63	1	153	1	153	7.1e-77	257	KO:K03411	chemotaxis protein CheD [EC:3.5.1.44]	EC:3.5.1.44	Yes
2706071195	964	64.39	1	964	1	954	0.0e+00	1380	KO:K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	EC:2.7.13.3	Yes
2706071196	365	74.52	2	364	5	369	0.0e+00	603	KO:K03412	two-component system, chemotaxis family, response regulator CheB [EC:3.1.1.61]	EC:3.1.1.61	Yes
2706071197	150	72.3	1	148	1	146	2.7e-70	238	KO:K03408	purine-binding chemotaxis protein CheW		Yes
2706071198	208	75	1	204	6	205	2.3e-112	363	KO:K16317	tRNA (pseudouridine54-N1)-methyltransferase [EC:2.1.1.257]	EC:2.1.1.257	Yes
2706071199	272	77.21	2	272	1	272	0.0e+00	490	KO:K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	EC:1.17.1.8	Yes
2706071201	362	83.66	2	362	1	361	0.0e+00	732	KO:K06863	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23]	EC:6.3.4.23	Yes
2706071203	315	77.2	8	314	9	315	0.0e+00	578	KO:K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	EC:6.1.1.1	Yes
2706071205	155	61.29	1	155	1	154	2.3e-67	231	KO:K00204	4Fe-4S ferredoxin		Yes
2706071206	361	70.45	9	360	3	354	0.0e+00	635	KO:K00205	4Fe-4S ferredoxin		Yes
2706071207	79	77.22	1	79	1	79	1.7e-47	166	KO:K11260	4Fe-4S ferredoxin		Yes
2706071208	130	73.08	1	128	1	130	3.3e-62	213	KO:K00203	formylmethanofuran dehydrogenase subunit D [EC:1.2.99.5]	EC:1.2.99.5	Yes
2706071209	567	76.15	1	566	1	566	0.0e+00	1080	KO:K00200	formylmethanofuran dehydrogenase subunit A [EC:1.2.99.5]	EC:1.2.99.5	Yes
2706071210	271	67.78	1	270	1	270	0.0e+00	444	KO:K00202	formylmethanofuran dehydrogenase subunit C [EC:1.2.99.5]	EC:1.2.99.5	Yes
2706071211	217	74.88	3	217	1	214	2.2e-120	387	KO:K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	EC:2.1.1.77	Yes
2706071213	471	83.73	1	467	1	467	0.0e+00	934	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2706071213	471	83.73	1	467	1	467	0.0e+00	934	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2706071218	255	81.1	1	254	1	254	0.0e+00	478	KO:K01695	tryptophan synthase alpha chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2706071219	388	86.79	2	387	4	389	0.0e+00	784	KO:K01696	tryptophan synthase beta chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2706071221	869	67.82	1	869	1	868	0.0e+00	1420	KO:K07151	dolichyl-diphosphooligosaccharide--protein glycosyltransferase [EC:2.4.99.18]	EC:2.4.99.18	Yes
2706071222	706	72.75	1	701	1	701	0.0e+00	1210	KO:K09181	acetyltransferase		Yes
2706071223	226	66.96	5	226	1	224	7.0e-111	361	KO:K14653	2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5'-monophosphate deformylase [EC:3.5.1.102]	EC:3.5.1.102	Yes
2706071224	474	69.54	1	473	1	476	0.0e+00	795	KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	Yes
2706071225	359	76.88	1	359	1	359	0.0e+00	679	KO:K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	EC:6.1.1.2	Yes
2706071226	161	70.89	1	158	1	158	7.3e-82	272	KO:K00442	coenzyme F420 hydrogenase subunit delta		Yes
2706071230	503	72.22	1	503	1	504	0.0e+00	823	KO:K18931	AMP phosphorylase [EC:2.4.2.57]	EC:2.4.2.57	Yes
2706071231	403	71.22	1	403	2	417	0.0e+00	687	KO:K09123	uncharacterized protein		Yes
2706071232	218	66.82	1	217	1	217	9.2e-110	357	KO:K03785	3-dehydroquinate dehydratase I [EC:4.2.1.10]	EC:4.2.1.10	Yes
2706071239	532	83.4	1	530	1	528	0.0e+00	1020	KO:K00400	methyl coenzyme M reductase system, component A2		Yes
2706071240	130	57.85	6	126	3	117	1.3e-39	149	KO:K06933	uncharacterized protein		Yes
2706071242	213	72.51	1	211	1	211	5.7e-112	363	KO:K04484	DNA repair protein RadB		Yes
2706071243	415	78.9	1	415	1	416	0.0e+00	784	KO:K06932	tRNA(Ile2)-agmatinylcytidine synthase [EC:6.3.4.22]	EC:6.3.4.22	Yes
2706071245	272	66.54	1	269	1	269	0.0e+00	428	KO:K14940	gamma-F420-2:alpha-L-glutamate ligase [EC:6.3.2.32]	EC:6.3.2.32	Yes
2706071246	624	68.28	1	620	1	618	0.0e+00	1060	KO:K00441	coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]	EC:1.12.98.1	Yes
2706071247	102	85.15	1	101	1	101	5.8e-60	203	KO:K02946	small subunit ribosomal protein S10		Yes
2706071248	428	91.82	1	428	1	428	0.0e+00	911	KO:K03231	elongation factor 1-alpha		Yes
2706071249	716	88.41	1	716	1	716	0.0e+00	1470	KO:K03234	elongation factor 2		Yes
2706071250	188	81.91	1	188	1	188	1.7e-111	359	KO:K02992	small subunit ribosomal protein S7		Yes
2706071251	147	93.24	1	147	1	148	1.4e-98	318	KO:K02950	small subunit ribosomal protein S12		Yes
2706071252	182	62.43	1	179	1	181	6.0e-75	255	KO:K02600	N utilization substance protein A		Yes
2706071253	99	74.49	1	98	1	98	7.9e-50	175	KO:K02908	large subunit ribosomal protein L30e		Yes
2706071254	394	73.91	3	390	6	396	0.0e+00	666	KO:K03042	DNA-directed RNA polymerase subunit A" [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706071255	260	62.45	1	253	1	253	2.1e-119	389	KO:K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	EC:3.6.1.27	Yes
2706071256	455	70.45	1	440	1	440	0.0e+00	768	KO:K04517	prephenate dehydrogenase [EC:1.3.1.12]	EC:1.3.1.12	Yes
2706071260	234	68.67	1	233	2	233	5.9e-119	385	KO:K03539	ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]	EC:3.1.26.5	Yes
2706071264	226	80.89	1	224	1	225	8.1e-128	409	KO:K09903	uridylate kinase [EC:2.7.4.22]	EC:2.7.4.22	Yes
2706071265	141	73.88	4	137	1	134	2.1e-73	246	KO:K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	EC:3.6.1.55	Yes
2706071266	105	76.19	1	105	1	105	7.0e-64	215	KO:K03057	DNA-directed RNA polymerase subunit M		Yes
2706071269	491	78.56	4	488	5	488	0.0e+00	916	KO:K00197	acetyl-CoA decarbonylase/synthase complex subunit gamma [EC:2.1.1.245]	EC:2.1.1.245	Yes
2706071270	396	80.81	1	396	12	407	0.0e+00	773	KO:K00194	acetyl-CoA decarbonylase/synthase complex subunit delta [EC:2.1.1.245]	EC:2.1.1.245	Yes
2706071274	309	68.71	1	309	1	310	0.0e+00	506	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
2706071280	464	73.46	1	464	1	469	0.0e+00	809	KO:K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	EC:2.7.7.13	Yes
2706071280	464	73.46	1	464	1	469	0.0e+00	809	KO:K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	EC:5.3.1.8	Yes
2706071281	292	81.03	1	290	1	290	0.0e+00	578	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
2706071282	331	78.55	1	331	1	331	0.0e+00	657	KO:K01710	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	EC:4.2.1.46	Yes
2706071283	298	68.47	3	296	2	296	0.0e+00	492	KO:K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	EC:1.1.1.133	Yes
2706071284	185	86.49	1	185	1	185	3.9e-121	386	KO:K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	EC:5.1.3.13	Yes
2706071287	359	64.97	1	354	1	354	0.0e+00	550	KO:K01654	N-acetylneuraminate synthase [EC:2.5.1.56]	EC:2.5.1.56	Yes
2706071290	323	67.16	3	323	4	343	0.0e+00	531	KO:K07011	uncharacterized protein		Yes
2706071292	123	47.97	1	121	3	125	6.8e-37	141	KO:K03671	thioredoxin 1		Yes
2706071293	672	63.72	1	671	1	689	0.0e+00	1040	KO:K03722	ATP-dependent DNA helicase DinG [EC:3.6.4.12]	EC:3.6.4.12	Yes
2706071296	442	76.24	1	442	1	442	0.0e+00	804	KO:K01945	phosphoribosylamine--glycine ligase [EC:6.3.4.13]	EC:6.3.4.13	Yes
2706071298	173	79.19	1	172	1	173	2.5e-101	328	KO:K01170	tRNA-intron endonuclease, archaea type [EC:3.1.27.9]	EC:3.1.27.9	Yes
2706071299	346	73.18	3	345	1	342	0.0e+00	601	KO:K05884	L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337]	EC:1.1.1.337	Yes
2706071301	78	66.67	1	78	1	78	1.9e-36	135	KO:K03053	DNA-directed RNA polymerase subunit H [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706071302	514	80.4	5	498	1	493	0.0e+00	949	KO:K03045	DNA-directed RNA polymerase subunit B" [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706071303	611	86.23	1	610	1	610	0.0e+00	1270	KO:K03044	DNA-directed RNA polymerase subunit B' [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706071304	890	84.2	1	885	1	886	0.0e+00	1790	KO:K03041	DNA-directed RNA polymerase subunit A' [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706071306	278	62.04	3	276	5	278	0.0e+00	427	KO:K17105	geranylgeranylglycerol-phosphate geranylgeranyltransferase [EC:2.5.1.42]	EC:2.5.1.42	Yes
2706071307	389	62.88	1	389	1	396	0.0e+00	611	KO:K07468	putative ATP-dependent DNA ligase [EC:6.5.1.1]	EC:6.5.1.1	Yes
2706071308	190	81.68	7	190	39	229	5.2e-108	349	KO:K09006	uncharacterized protein		Yes
2706071309	399	58.27	3	399	1	416	0.0e+00	560	KO:K06176	tRNA pseudouridine13 synthase [EC:5.4.99.27]	EC:5.4.99.27	Yes
2706071311	1112	75.52	1	1105	1	1111	0.0e+00	1980	KO:K03170	reverse gyrase [EC:5.99.1.3 3.6.4.12]	EC:3.6.4.12	Yes
2706071311	1112	75.52	1	1105	1	1111	0.0e+00	1980	KO:K03170	reverse gyrase [EC:5.99.1.3 3.6.4.12]	EC:5.99.1.3	Yes
2706071316	443	73.59	1	442	1	442	0.0e+00	769	KO:K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	EC:1.1.1.22	Yes
2706071322	240	65.15	1	240	1	238	3.9e-104	343	KO:K03410	chemotaxis protein CheC		Yes
2706071323	201	70.65	1	201	1	201	5.3e-102	333	KO:K03410	chemotaxis protein CheC		Yes
2706071324	176	73.56	1	174	1	174	8.3e-97	316	KO:K07254	tRNA (cytidine56-2'-O)-methyltransferase [EC:2.1.1.206]	EC:2.1.1.206	Yes
2706071325	201	79.4	1	199	5	203	1.8e-116	374	KO:K09887	dCTP deaminase (dUMP-forming) [EC:3.5.4.30]	EC:3.5.4.30	Yes
2706071326	458	82.53	1	458	1	458	0.0e+00	862	KO:K09157	uncharacterized protein		Yes
2706071328	234	70.39	1	233	1	232	2.3e-125	403	KO:K06920	7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	EC:6.3.4.20	Yes
2706071329	196	62.89	1	194	13	205	1.3e-89	297	KO:K11176	IMP cyclohydrolase [EC:3.5.4.10]	EC:3.5.4.10	Yes
2706071330	350	79.14	1	350	1	350	0.0e+00	650	KO:K01933	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	EC:6.3.3.1	Yes
