gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2706070208	353	75.21	1	350	12	366	0.0e+00	643	KO:K04654	hydrogenase expression/formation protein HypD		Yes
2706070212	417	81.06	1	417	1	416	0.0e+00	804	KO:K16792	methanogen homoaconitase large subunit [EC:4.2.1.114]	EC:4.2.1.114	Yes
2706070214	286	80.77	1	286	1	286	0.0e+00	543	KO:K01902	succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	EC:6.2.1.5	Yes
2706070215	151	84.77	1	151	21	171	1.3e-92	301	KO:K02956	small subunit ribosomal protein S15		Yes
2706070217	334	69.79	1	331	1	330	0.0e+00	548	KO:K10716	voltage-gated potassium channel		Yes
2706070219	304	77.62	28	304	3	279	0.0e+00	507	KO:K02006	cobalt/nickel transport system ATP-binding protein		Yes
2706070220	210	71.36	4	209	1	206	1.4e-107	350	KO:K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	EC:2.5.1.3	Yes
2706070221	255	82.35	1	255	1	255	0.0e+00	492	KO:K00586	diphthine synthase [EC:2.1.1.98]	EC:2.1.1.98	Yes
2706070223	422	69.69	1	417	2	420	0.0e+00	713	KO:K01465	dihydroorotase [EC:3.5.2.3]	EC:3.5.2.3	Yes
2706070224	245	64.66	12	237	4	234	5.2e-110	360	KO:K02574	ferredoxin-type protein NapH		Yes
2706070226	321	75.16	5	321	10	331	0.0e+00	579	KO:K15449	tRNA wybutosine-synthesizing protein 1 [EC:4.1.3.44]	EC:4.1.3.44	Yes
2706070229	361	81.99	1	361	10	370	0.0e+00	694	KO:K11646	3-dehydroquinate synthase II [EC:1.4.1.24]	EC:1.4.1.24	Yes
2706070230	258	82.26	9	256	8	255	0.0e+00	485	KO:K17104	phosphoglycerol geranylgeranyltransferase [EC:2.5.1.41]	EC:2.5.1.41	Yes
2706070231	552	71.38	1	552	65	595	0.0e+00	924	KO:K02323	DNA polymerase II small subunit [EC:2.7.7.7]	EC:2.7.7.7	Yes
2706070232	714	79.15	1	709	24	733	0.0e+00	1330	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2706070233	89	77.53	1	89	1	89	1.2e-46	165	KO:K03622	archaea-specific DNA-binding protein		Yes
2706070234	310	74.67	1	300	1	300	0.0e+00	523	KO:K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	EC:2.5.1.61	Yes
2706070237	218	66.82	1	217	1	217	1.2e-106	348	KO:K03785	3-dehydroquinate dehydratase I [EC:4.2.1.10]	EC:4.2.1.10	Yes
2706070238	416	76.13	1	416	2	417	0.0e+00	736	KO:K09123	uncharacterized protein		Yes
2706070248	546	64.8	1	543	1	566	0.0e+00	814	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2706070249	308	66.02	1	306	1	308	0.0e+00	449	KO:K04773	protease IV [EC:3.4.21.-]	EC:3.4.21.-	Yes
2706070252	75	82.67	1	75	1	75	2.6e-40	145	KO:K02944	large subunit ribosomal protein LX		Yes
2706070257	206	67.36	6	198	1	192	7.7e-90	299	KO:K19712	adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.7.62]	EC:2.7.7.62	Yes
2706070259	149	77.24	2	146	19	162	2.0e-75	252	KO:K00610	aspartate carbamoyltransferase regulatory subunit		Yes
2706070260	363	75.14	1	362	1	361	0.0e+00	643	KO:K01903	succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	EC:6.2.1.5	Yes
2706070261	479	84.55	1	479	1	479	0.0e+00	930	KO:K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	EC:6.3.5.5	Yes
2706070263	195	67.86	1	195	1	196	8.7e-101	329	KO:K03390	heterodisulfide reductase subunit C [EC:1.8.98.1]	EC:1.8.98.1	Yes
2706070268	134	72.36	1	123	1	123	3.9e-61	211	KO:K03709	DtxR family transcriptional regulator, Mn-dependent transcriptional regulator		Yes
2706070269	430	80.99	5	430	1	426	0.0e+00	798	KO:K01689	enolase [EC:4.2.1.11]	EC:4.2.1.11	Yes
2706070271	285	82.39	1	284	1	284	0.0e+00	552	KO:K03799	heat shock protein HtpX [EC:3.4.24.-]	EC:3.4.24.-	Yes
2706070272	268	51.44	55	262	2	209	2.4e-79	275	KO:K01673	carbonic anhydrase [EC:4.2.1.1]	EC:4.2.1.1	Yes
2706070273	398	68.59	1	398	1	375	0.0e+00	630	KO:K02040	phosphate transport system substrate-binding protein		Yes
2706070274	312	73.72	1	312	1	312	0.0e+00	564	KO:K02037	phosphate transport system permease protein		Yes
2706070275	281	78.65	1	281	1	281	0.0e+00	503	KO:K02038	phosphate transport system permease protein		Yes
2706070276	339	85	1	339	1	340	0.0e+00	687	KO:K00150	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]	EC:1.2.1.59	Yes
2706070279	149	85.23	1	149	1	147	3.7e-86	283	KO:K13993	HSP20 family protein		Yes
2706070280	405	71.81	1	405	1	407	0.0e+00	634	KO:K03110	fused signal recognition particle receptor		Yes
2706070281	166	76.97	1	165	1	165	6.6e-95	309	KO:K07060	endoribonuclease Nob1 [EC:3.1.-.-]	EC:3.1.-	Yes
2706070282	450	74.43	10	449	12	453	0.0e+00	764	KO:K06935	uncharacterized protein		Yes
2706070284	141	45.86	15	141	10	142	1.7e-32	130	KO:K07143	UPF0148 protein		Yes
2706070288	212	86.26	1	211	1	211	1.0e-125	401	KO:K02120	V/A-type H+-transporting ATPase subunit D		Yes
2706070289	462	94.16	1	462	1	462	0.0e+00	994	KO:K02118	V/A-type H+-transporting ATPase subunit B		Yes
2706070290	416	91.55	1	414	173	586	0.0e+00	887	KO:K02117	V/A-type H+-transporting ATPase subunit A [EC:3.6.3.14]	EC:3.6.3.14	Yes
2706070291	342	76.83	1	339	34	372	0.0e+00	617	KO:K01736	chorismate synthase [EC:4.2.3.5]	EC:4.2.3.5	Yes
2706070293	349	78.03	4	349	5	350	0.0e+00	637	KO:K02015	iron complex transport system permease protein		Yes
2706070294	98	85.71	1	98	1	98	5.7e-62	209	KO:K02889	large subunit ribosomal protein L21e		Yes
2706070295	108	68.52	1	108	5	111	1.4e-48	172	KO:K03051	DNA-directed RNA polymerase subunit F [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706070299	411	80.29	1	411	1	408	0.0e+00	743	KO:K03420	proteasome regulatory subunit		Yes
2706070300	171	65.43	10	171	1	158	1.3e-71	244	KO:K03627	putative transcription factor		Yes
2706070301	255	71.75	1	255	1	269	0.0e+00	441	KO:K06981	isopentenyl phosphate kinase [EC:2.7.4.26]	EC:2.7.4.26	Yes
2706070302	470	74.35	1	464	1	464	0.0e+00	814	KO:K19266	lactaldehyde dehydrogenase [EC:1.2.1.22]	EC:1.2.1.22	Yes
2706070303	460	72.81	1	456	1	449	0.0e+00	780	KO:K06176	tRNA pseudouridine13 synthase [EC:5.4.99.27]	EC:5.4.99.27	Yes
2706070306	186	80	1	185	1	185	4.5e-119	380	KO:K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	EC:5.1.3.13	Yes
2706070307	295	66.33	3	295	2	295	0.0e+00	479	KO:K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	EC:1.1.1.133	Yes
2706070308	331	78.25	1	331	1	331	0.0e+00	653	KO:K01710	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	EC:4.2.1.46	Yes
2706070309	292	81.94	1	288	1	288	0.0e+00	566	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
2706070310	463	75.48	1	462	1	468	0.0e+00	824	KO:K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	EC:2.7.7.13	Yes
2706070310	463	75.48	1	462	1	468	0.0e+00	824	KO:K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	EC:5.3.1.8	Yes
2706070316	310	72.26	1	310	1	310	0.0e+00	528	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
2706070318	223	69.82	1	220	1	222	3.1e-114	370	KO:K14653	2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5'-monophosphate deformylase [EC:3.5.1.102]	EC:3.5.1.102	Yes
2706070320	276	79.39	2	229	1	228	0.0e+00	425	KO:K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	EC:1.17.1.8	Yes
2706070321	122	72.48	10	118	7	115	9.8e-55	191	KO:K03540	ribonuclease P protein subunit RPR2 [EC:3.1.26.5]	EC:3.1.26.5	Yes
2706070322	336	71.13	1	336	2	330	0.0e+00	555	KO:K07072	uncharacterized protein		Yes
2706070323	376	76.55	1	371	1	370	0.0e+00	676	KO:K00555	tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]	EC:2.1.1.215	Yes
2706070323	376	76.55	1	371	1	370	0.0e+00	676	KO:K00555	tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]	EC:2.1.1.216	Yes
2706070324	217	81.74	1	217	1	219	6.6e-126	403	KO:K06862	energy-converting hydrogenase B subunit Q		Yes
2706070327	360	64.85	77	359	43	335	0.0e+00	431	KO:K01090	protein phosphatase [EC:3.1.3.16]	EC:3.1.3.16	Yes
2706070337	360	64.12	1	354	1	354	0.0e+00	541	KO:K01654	N-acetylneuraminate synthase [EC:2.5.1.56]	EC:2.5.1.56	Yes
2706070344	603	63.77	22	603	22	619	0.0e+00	858	KO:K14445	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5		Yes
2706070345	216	66.2	1	216	1	215	6.3e-102	334	KO:K06196	cytochrome c-type biogenesis protein		Yes
2706070347	389	86.89	1	389	1	389	0.0e+00	793	KO:K01696	tryptophan synthase beta chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2706070348	212	63.11	1	206	1	202	2.2e-91	304	KO:K01817	phosphoribosylanthranilate isomerase [EC:5.3.1.24]	EC:5.3.1.24	Yes
2706070349	323	69.35	1	322	2	324	0.0e+00	515	KO:K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	EC:2.4.2.18	Yes
2706070350	230	82.3	4	229	3	228	0.0e+00	426	KO:K01609	indole-3-glycerol phosphate synthase [EC:4.1.1.48]	EC:4.1.1.48	Yes
2706070351	291	78.55	1	289	20	308	0.0e+00	553	KO:K03517	quinolinate synthase [EC:2.5.1.72]	EC:2.5.1.72	Yes
2706070352	270	65.77	6	264	1	260	5.7e-121	394	KO:K06898	uncharacterized protein		Yes
2706070355	146	71.92	1	146	1	145	3.7e-74	248	KO:K00195	acetyl-CoA decarbonylase/synthase complex subunit epsilon		Yes
2706070358	154	84.31	1	153	45	197	1.8e-98	318	KO:K03421	methyl-coenzyme M reductase subunit C		Yes
2706070359	260	88.46	1	260	1	260	0.0e+00	563	KO:K00402	methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1]	EC:2.8.4.1	Yes
2706070360	269	71.89	5	221	3	219	1.8e-114	375	KO:K07049	TatD-related deoxyribonuclease		Yes
2706070363	262	83.46	1	260	1	260	0.0e+00	510	KO:K03609	septum site-determining protein MinD		Yes
2706070365	189	75.66	1	189	2	190	2.2e-102	333	KO:K06883	uncharacterized protein		Yes
2706070366	136	50	1	136	1	131	1.7e-42	158	KO:K09152	uncharacterized protein		Yes
2706070368	406	78.08	1	406	1	406	0.0e+00	770	KO:K15635	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	EC:5.4.2.12	Yes
2706070369	449	87.95	1	448	1	448	0.0e+00	910	KO:K01756	adenylosuccinate lyase [EC:4.3.2.2]	EC:4.3.2.2	Yes
2706070370	71	45.71	1	70	1	51	6.9e-11	61.5	KO:K09791	uncharacterized protein		Yes
2706070371	172	64.33	1	171	1	171	1.6e-80	269	KO:K01975	2'-5' RNA ligase [EC:6.5.1.-]	EC:6.5.1.-	Yes
2706070377	525	69.98	1	523	1	522	0.0e+00	917	KO:K00703	starch synthase [EC:2.4.1.21]	EC:2.4.1.21	Yes
2706070378	436	66.9	5	436	7	439	0.0e+00	682	KO:K01810	glucose-6-phosphate isomerase [EC:5.3.1.9]	EC:5.3.1.9	Yes
2706070379	503	69.48	31	491	12	473	0.0e+00	741	KO:K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]	EC:2.7.1.146	Yes
2706070379	503	69.48	31	491	12	473	0.0e+00	741	KO:K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]	EC:2.7.1.147	Yes
2706070381	268	75.56	1	268	1	270	0.0e+00	461	KO:K03432	proteasome alpha subunit [EC:3.4.25.1]	EC:3.4.25.1	Yes
2706070382	233	86.7	1	233	1	233	0.0e+00	466	KO:K14574	ribosome maturation protein SDO1		Yes
2706070383	96	92.71	1	96	1	96	1.5e-64	216	KO:K02921	large subunit ribosomal protein L37Ae		Yes
2706070384	46	73.91	1	46	1	46	4.1e-22	90.7	KO:K03059	DNA-directed RNA polymerase subunit P [EC:2.7.7.6]	EC:2.7.7.6	Yes
2706070385	178	61.9	1	168	1	163	2.0e-66	230	KO:K14561	U3 small nucleolar ribonucleoprotein protein IMP4		Yes
2706070386	90	55.7	12	90	6	84	9.2e-26	106	KO:K09741	KEOPS complex subunit Pcc1		Yes
2706070387	115	81.74	1	115	1	115	5.7e-60	205	KO:K04798	prefoldin beta subunit		Yes
2706070390	551	81.75	1	548	1	535	0.0e+00	1050	KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	Yes
2706070391	310	86.45	1	310	1	310	0.0e+00	611	KO:K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	EC:6.3.5.2	Yes
2706070393	432	83.33	1	432	1	432	0.0e+00	830	KO:K06901	putative MFS transporter, AGZA family, xanthine/uracil permease		Yes
2706070394	1216	71.71	1	1216	1	1187	0.0e+00	1950	KO:K03529	chromosome segregation protein		Yes
2706070397	543	76.07	1	538	1	538	0.0e+00	971	KO:K07587	O-phosphoseryl-tRNA synthetase [EC:6.1.1.27]	EC:6.1.1.27	Yes
2706070398	242	61.51	4	242	7	244	5.6e-112	366	KO:K02069	putative ABC transport system permease protein		Yes
2706070399	289	81.6	2	289	4	291	0.0e+00	540	KO:K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	EC:2.4.2.17	Yes
2706070400	304	82.45	1	301	1	302	0.0e+00	569	KO:K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	EC:2.1.3.2	Yes
2706070401	226	62.39	1	226	1	223	1.1e-103	340	KO:K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	EC:5.3.1.16	Yes
2706070402	214	73.63	2	183	4	185	3.3e-92	307	KO:K13039	sulfopyruvate decarboxylase subunit beta [EC:4.1.1.79]	EC:4.1.1.79	Yes
2706070404	284	63.18	1	282	1	296	0.0e+00	449	KO:K06871	uncharacterized protein		Yes
2706070406	208	65.05	1	206	2	207	2.0e-99	326	KO:K02304	precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]	EC:1.3.1.76	Yes
2706070406	208	65.05	1	206	2	207	2.0e-99	326	KO:K02304	precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]	EC:4.99.1.4	Yes
2706070409	352	62.46	2	350	147	494	0.0e+00	521	KO:K01077	alkaline phosphatase [EC:3.1.3.1]	EC:3.1.3.1	Yes
2706070411	470	83.37	1	457	5	461	0.0e+00	875	KO:K03243	translation initiation factor 5B		Yes
2706070412	448	76.27	17	448	1	433	0.0e+00	781	KO:K12960	5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]	EC:3.5.4.28	Yes
2706070412	448	76.27	17	448	1	433	0.0e+00	781	KO:K12960	5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]	EC:3.5.4.31	Yes
2706070413	230	74.09	1	218	1	220	6.4e-124	398	KO:K07053	uncharacterized protein		Yes
2706070414	442	80.69	8	442	4	438	0.0e+00	838	KO:K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	EC:6.1.1.12	Yes
2706070416	416	81.4	1	414	1	414	0.0e+00	803	KO:K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	EC:6.1.1.21	Yes
2706070417	404	75.66	1	403	1	415	0.0e+00	739	KO:K08303	putative protease [EC:3.4.-.-]	EC:3.4.-	Yes
2706070418	443	69.49	7	443	6	454	0.0e+00	721	KO:K06924	uncharacterized protein		Yes
2706070421	156	67.32	4	156	3	155	8.3e-81	268	KO:K07112	uncharacterized protein		Yes
2706070423	286	55.8	1	276	1	256	9.9e-95	321	KO:K10837	O-phosphoseryl-tRNA(Sec) kinase [EC:2.7.1.164]	EC:2.7.1.164	Yes
2706070424	339	77.61	5	339	3	337	0.0e+00	642	KO:K00809	deoxyhypusine synthase [EC:2.5.1.46]	EC:2.5.1.46	Yes
2706070427	211	69.08	2	208	1	204	1.8e-101	333	KO:K03399	cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]	EC:2.1.1.289	Yes
2706070430	365	67.86	1	364	1	362	0.0e+00	579	KO:K07089	uncharacterized protein		Yes
2706070434	213	86.38	1	213	89	301	0.0e+00	430	KO:K00672	formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]	EC:2.3.1.101	Yes
2706070441	223	83.26	1	221	1	220	0.0e+00	433	KO:K04652	hydrogenase nickel incorporation protein HypB		Yes
2706070445	228	80.89	1	225	1	225	0.0e+00	452	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2706070446	173	86.21	1	173	1	174	1.5e-109	352	KO:K01170	tRNA-intron endonuclease, archaea type [EC:3.1.27.9]	EC:3.1.27.9	Yes
2706070447	266	79.52	1	249	1	249	0.0e+00	463	KO:K05884	L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337]	EC:1.1.1.337	Yes
2706070451	381	75.53	1	380	1	380	0.0e+00	677	KO:K07003	uncharacterized protein		Yes
2706070455	179	53.41	5	177	71	245	3.7e-59	209	KO:K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	EC:4.2.1.75	Yes
2706070456	165	77.58	1	165	1	165	5.1e-98	318	KO:K07095	uncharacterized protein		Yes
2706070457	342	69.21	3	339	4	342	0.0e+00	563	KO:K15429	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	EC:2.1.1.228	Yes
2706070458	278	68.93	3	278	4	283	0.0e+00	463	KO:K17105	geranylgeranylglycerol-phosphate geranylgeranyltransferase [EC:2.5.1.42]	EC:2.5.1.42	Yes
2706070459	278	69.6	1	273	1	273	0.0e+00	464	KO:K01151	deoxyribonuclease IV [EC:3.1.21.2]	EC:3.1.21.2	Yes
2706070460	617	72.97	1	617	1	633	0.0e+00	1050	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	Yes
2706070461	423	72.84	19	423	1	405	0.0e+00	695	KO:K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	EC:2.3.1.1	Yes
2706070461	423	72.84	19	423	1	405	0.0e+00	695	KO:K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	EC:2.3.1.35	Yes
